ID,species,Longitude,Latitude,year,month
4652,TriticumAestivum,-1.250201,47.314809,1989,8
4653,TriticumAestivum,11.070059,48.028492,2012,4
4654,TriticumAestivum,8.84298,48.8113,2004,9
4655,TriticumAestivum,6.969336,51.403897,1980,4
4656,TriticumAestivum,6.155581,50.799733,1984,10
4657,TriticumAestivum,3.14979,45.980019,1984,8
4658,TriticumAestivum,7.561758,46.82277,2006,2
4659,TriticumAestivum,23.42036,43.74825,1995,5
4660,TriticumAestivum,5.071389,44.958889,1999,10
4661,TriticumAestivum,11.397402,50.259841,1981,10
4662,TriticumAestivum,12.09933,55.41537,2006,9
4663,TriticumAestivum,-1.853843,48.046023,1992,1
4664,TriticumAestivum,6.068375,46.210692,1993,2
4665,TriticumAestivum,16.42454,56.57671,1984,3
4666,TriticumAestivum,3.336143,49.852781,2015,8
4667,TriticumAestivum,37.01666667,40.73333333,1986,9
4668,TriticumAestivum,-0.012724,51.704698,2002,5
4669,TriticumAestivum,-4.388304,47.983974,2015,1
4670,TriticumAestivum,6.72153,46.705513,2014,12
4671,TriticumAestivum,4.4602,50.26283,1987,8
4672,TriticumAestivum,10.866867,48.113696,2000,8
4673,TriticumAestivum,20.34576,46.30202,1980,1
4674,TriticumAestivum,1.258124,51.80381,2017,5
4675,TriticumAestivum,8.17722,50.054885,1999,12
4676,TriticumAestivum,14.426548,50.143977,2018,7
4677,TriticumAestivum,6.465296,48.606157,1984,1
4678,TriticumAestivum,6.871663,51.349747,1991,5
4679,TriticumAestivum,10.371246,53.833026,1986,5
4680,TriticumAestivum,5.664103,50.807181,2016,9
4681,TriticumAestivum,17.931252,53.276447,2013,6
4682,TriticumAestivum,-0.910011,52.4882,2002,7
4683,TriticumAestivum,3.7503,51.1172,2017,4
4684,TriticumAestivum,13.939608,50.190278,2006,1
4685,TriticumAestivum,-1.264057,52.58926,2007,10
4686,TriticumAestivum,-1.220865,52.531852,2005,8
4687,TriticumAestivum,-0.158148,51.287372,2019,5
4688,TriticumAestivum,6.985883,46.764461,2013,1
4689,TriticumAestivum,4.703611,45.915278,2005,10
4690,TriticumAestivum,21.97964,49.64087,2019,12
4691,TriticumAestivum,13.764091,51.009588,1983,4
4692,TriticumAestivum,15.04253,58.51581,1994,8
4693,TriticumAestivum,4.898041,50.600257,2012,8
4694,TriticumAestivum,9.364412,51.267931,1995,7
4695,TriticumAestivum,6.589139,51.031102,1986,1
4696,TriticumAestivum,10.185574,49.396637,1991,12
4697,TriticumAestivum,2.344108,48.462671,2020,12
4698,TriticumAestivum,7.404683,51.982862,1999,3
4699,TriticumAestivum,20.438485,54.90046,2004,5
4700,TriticumAestivum,5.20984,46.38998,1991,5
4701,TriticumAestivum,7.070752,50.762669,1980,6
4702,TriticumAestivum,9.013209,48.967776,2006,3
4703,TriticumAestivum,5.872098,51.922718,1998,7
4704,TriticumAestivum,13.610721,50.919904,2010,4
4705,TriticumAestivum,9.232366,51.116356,1984,1
4706,TriticumAestivum,8.65584,44.935327,1997,11
4707,TriticumAestivum,7.142408,47.412292,2008,12
4708,TriticumAestivum,12.17,49.11,1996,7
4709,TriticumAestivum,9.647098,48.232399,1992,1
4710,TriticumAestivum,8.637019,47.233881,1988,5
4711,TriticumAestivum,2.338657,50.211087,1988,10
4712,TriticumAestivum,43.13333333,41.1,1996,4
4713,TriticumAestivum,15.668971,46.907243,2007,6
4714,TriticumAestivum,6.39524,52.231053,1989,7
4715,TriticumAestivum,9.457119,51.848784,2013,7
4716,TriticumAestivum,10.868912,48.308203,1987,8
4717,TriticumAestivum,4.8016,50.961368,1989,4
4718,TriticumAestivum,8.579442,50.115084,1984,2
4719,TriticumAestivum,6.928284,46.838702,1980,12
4720,TriticumAestivum,5.633453,51.440899,2012,8
4721,TriticumAestivum,-0.568288,48.292912,2018,6
4722,TriticumAestivum,14.43404,49.50368,2009,8
4723,TriticumAestivum,6.477884,51.165475,2017,1
4724,TriticumAestivum,9.1969,35.4589,1981,11
4725,TriticumAestivum,7.576548,51.441969,2016,5
4726,TriticumAestivum,6.905931,49.432825,2009,10
4727,TriticumAestivum,9.013484,51.999703,2003,10
4728,TriticumAestivum,6.990313,46.869064,2005,12
4729,TriticumAestivum,4.297764,50.659508,2018,6
4730,TriticumAestivum,-1.608304,51.537113,1997,5
4731,TriticumAestivum,6.073579,50.838173,2009,12
4732,TriticumAestivum,8.854947,50.8981,2006,12
4733,TriticumAestivum,8.032941,49.832828,2020,5
4734,TriticumAestivum,5.82998,50.855179,2016,1
4735,TriticumAestivum,7.827089,50.405624,1992,4
4736,TriticumAestivum,10.96678,48.83109,1993,10
4737,TriticumAestivum,-2.579921,48.569983,1996,11
4738,TriticumAestivum,3.052657,50.706006,1992,11
4739,TriticumAestivum,9.967944,54.702492,2015,10
4740,TriticumAestivum,5.293708,51.98158,1982,3
4741,TriticumAestivum,35.18333333,39.81666667,2013,4
4742,TriticumAestivum,2.602578,48.20974,2007,4
4743,TriticumAestivum,6.841463,51.257231,1989,8
4744,TriticumAestivum,11.364355,51.747103,1995,10
4745,TriticumAestivum,6.864851,51.052011,2013,10
4746,TriticumAestivum,5.939701,52.284093,1981,8
4747,TriticumAestivum,-2.329068,51.587581,1996,9
4748,TriticumAestivum,35.638475,46.729317,2014,6
4749,TriticumAestivum,7.929372,52.416226,1999,1
4750,TriticumAestivum,9.745948,49.797382,1984,10
4751,TriticumAestivum,3.3328,45.32194,1998,9
4752,TriticumAestivum,5.90357,47.44465,2002,5
4753,TriticumAestivum,2.204375,49.122294,1998,4
4754,TriticumAestivum,7.486565,50.895439,1988,12
4755,TriticumAestivum,10.40855,50.106792,1985,8
4756,TriticumAestivum,15.797473,48.687301,2016,5
4757,TriticumAestivum,8.203971,49.833659,1995,11
4758,TriticumAestivum,2.76063,51.13773,2019,3
4759,TriticumAestivum,-2.152342,47.96157,1981,5
4760,TriticumAestivum,4.952216,50.221674,1983,3
4761,TriticumAestivum,11.071459,49.241171,2005,11
4762,TriticumAestivum,12.05467,57.64617,2005,4
4763,TriticumAestivum,5.214106,47.202794,1999,8
4764,TriticumAestivum,-2.502564,48.599433,2009,6
4765,TriticumAestivum,5.13173,50.93991,1980,9
4766,TriticumAestivum,9.226565,47.608327,2020,11
4767,TriticumAestivum,13.677267,51.121907,1982,2
4768,TriticumAestivum,7.606912,50.974434,1981,5
4769,TriticumAestivum,6.434383,52.399756,1991,4
4770,TriticumAestivum,7.836192,51.064517,1993,5
4771,TriticumAestivum,7.381786,51.735688,1987,8
4772,TriticumAestivum,4.529377,50.906292,2007,8
4773,TriticumAestivum,10.086864,51.552231,1999,10
4774,TriticumAestivum,7.875995,50.910285,2001,3
4775,TriticumAestivum,13.899659,50.042313,2020,10
4776,TriticumAestivum,4.701717,46.690549,2015,11
4777,TriticumAestivum,0.693778,47.783367,2012,8
4778,TriticumAestivum,6.649473,46.639374,2013,1
4779,TriticumAestivum,3.133176,45.6745,2016,2
4780,TriticumAestivum,3.73989,49.70559,2017,1
4781,TriticumAestivum,13.03582,51.00756,2012,10
4782,TriticumAestivum,11.122619,49.55797,2002,7
4783,TriticumAestivum,12.06527,49.034679,2007,11
4784,TriticumAestivum,8.758377,49.848575,1980,2
4785,TriticumAestivum,17.70944,59.95259,2020,8
4786,TriticumAestivum,9.727431,54.539598,1986,10
4787,TriticumAestivum,-0.467447,47.229459,1988,12
4788,TriticumAestivum,14.72344,50.48269,2011,9
4789,TriticumAestivum,3.191358,50.594037,2013,6
4790,TriticumAestivum,1.908376,49.605774,2002,6
4791,TriticumAestivum,13.07944,56.51881,2012,5
4792,TriticumAestivum,8.799892,49.352008,2004,11
4793,TriticumAestivum,7.54162,46.959516,2017,11
4794,TriticumAestivum,2.948879,47.445047,1987,4
4795,TriticumAestivum,-4.41976,48.227678,1982,10
4796,TriticumAestivum,8.305725,55.602065,2003,6
4797,TriticumAestivum,9.370448,48.955939,1988,12
4798,TriticumAestivum,5.6725,50.79831,2020,9
4799,TriticumAestivum,11.298802,49.277755,2005,1
4800,TriticumAestivum,6.953964,51.032162,2010,9
4801,TriticumAestivum,9.118008,48.836896,2011,3
4802,TriticumAestivum,15.03708,41.04418,2007,9
4803,TriticumAestivum,3.488903,51.47546,1996,12
4804,TriticumAestivum,5.846556,50.809925,1983,11
4805,TriticumAestivum,2.820626,50.26472,2015,5
4806,TriticumAestivum,8.57285,50.22448,1984,9
4807,TriticumAestivum,5.823611,50.768056,2001,2
4808,TriticumAestivum,4.846829,45.61996,2009,2
4809,TriticumAestivum,8.703827,47.596139,2004,7
4810,TriticumAestivum,4.40012,50.672803,2019,8
4811,TriticumAestivum,8.166178,47.404063,2014,3
4812,TriticumAestivum,4.348916,50.772658,1989,7
4813,TriticumAestivum,-3.019825,42.602603,2003,6
4814,TriticumAestivum,17.41121,48.140398,2020,12
4815,TriticumAestivum,9.772148,48.618514,1982,7
4816,TriticumAestivum,-0.28715,52.00118,2009,6
4817,TriticumAestivum,14.910591,55.050189,1989,9
4818,TriticumAestivum,2.995557,50.854374,2007,6
4819,TriticumAestivum,5.030069,50.822825,2016,2
4820,TriticumAestivum,5.851628,50.861475,2002,2
4821,TriticumAestivum,7.313111,50.558745,2002,7
4822,TriticumAestivum,7.54379,47.103667,1994,3
4823,TriticumAestivum,12.76,48.72,2009,5
4824,TriticumAestivum,16.69171,47.37008,1993,10
4825,TriticumAestivum,10.848889,55.037778,1992,6
4826,TriticumAestivum,0.133667,46.013917,2000,4
4827,TriticumAestivum,7.667875,47.592701,1984,10
4828,TriticumAestivum,26.351949,58.257653,2009,7
4829,TriticumAestivum,14.435096,46.794407,2013,7
4830,TriticumAestivum,12.791595,50.619187,2011,8
4831,TriticumAestivum,26.937062,56.51184,1991,6
4832,TriticumAestivum,7.393333,51.7075,2013,11
4833,TriticumAestivum,2.549775,47.360388,2012,6
4834,TriticumAestivum,8.590292,47.501277,2017,12
4835,TriticumAestivum,9.307693,48.629199,2020,1
4836,TriticumAestivum,6.60988,51.587137,1995,11
4837,TriticumAestivum,12.294744,57.83732,2013,3
4838,TriticumAestivum,11.887401,51.952682,2007,9
4839,TriticumAestivum,8.949447,48.87984,1981,2
4840,TriticumAestivum,7.12584,50.618694,1990,12
4841,TriticumAestivum,16.499908,50.039918,2007,2
4842,TriticumAestivum,8.292163,50.062967,1989,12
4843,TriticumAestivum,11.55742,45.568267,2011,7
4844,TriticumAestivum,8.27741,47.485364,1984,6
4845,TriticumAestivum,2.152048,48.739275,1983,3
4846,TriticumAestivum,8.682577,47.689077,1996,4
4847,TriticumAestivum,-0.864934,46.062863,1993,7
4848,TriticumAestivum,2.391336,49.044967,2018,2
4849,TriticumAestivum,5.719846,50.77136,2009,10
4850,TriticumAestivum,5.43167,44.66351,1999,11
4851,TriticumAestivum,10.029819,48.210602,1990,5
4852,TriticumAestivum,3.11923,46.18378,1982,8
4853,TriticumAestivum,6.916741,51.467077,1993,12
4854,TriticumAestivum,14.467063,45.325011,1990,6
4855,TriticumAestivum,9.953369,53.43013,1987,2
4856,TriticumAestivum,8.093249,50.360799,1998,10
4857,TriticumAestivum,7.441855,51.269636,1992,10
4858,TriticumAestivum,5.733793,50.92139,1991,5
4859,TriticumAestivum,-1.593424,54.732603,2018,2
4860,TriticumAestivum,5.19989,50.08994,2015,3
4861,TriticumAestivum,8.441688,50.168464,1982,2
4862,TriticumAestivum,8.282228,49.949542,2010,11
4863,TriticumAestivum,8.933666,52.282189,2019,2
4864,TriticumAestivum,14.81871,55.16085,2004,11
4865,TriticumAestivum,-0.164296,52.114716,1987,6
4866,TriticumAestivum,3.764858,50.970862,2000,3
4867,TriticumAestivum,8.664829,51.397401,1981,9
4868,TriticumAestivum,6.8278,49.722161,2020,1
4869,TriticumAestivum,-0.684053,46.098594,1993,10
4870,TriticumAestivum,6.266926,49.550603,2012,7
4871,TriticumAestivum,8.306862,47.136499,1998,5
4872,TriticumAestivum,20.05814,50.37265,1991,4
4873,TriticumAestivum,13.066944,51.576667,1990,1
4874,TriticumAestivum,8.114342,47.08605,1994,10
4875,TriticumAestivum,8.80496,47.462074,1986,5
4876,TriticumAestivum,15619,58.40512,2003,5
4877,TriticumAestivum,8.80859,49.1167,2013,6
4878,TriticumAestivum,3.44058,51.347218,1997,4
4879,TriticumAestivum,38.59049,55.22502,1988,9
4880,TriticumAestivum,0.95443,48.240749,2018,5
4881,TriticumAestivum,12.798352,50.909455,2011,6
4882,TriticumAestivum,20.52934,46.32249,2006,4
4883,TriticumAestivum,5.911226,50.831469,2020,2
4884,TriticumAestivum,23.54162,50.86641,2017,12
4885,TriticumAestivum,7.772394,53.673658,2010,4
4886,TriticumAestivum,7.11049,48.81706,1992,1
4887,TriticumAestivum,13.821423,54.083232,1981,11
4888,TriticumAestivum,12.05336,52.00012,1992,7
4889,TriticumAestivum,11.347662,59.457769,1987,8
4890,TriticumAestivum,9.038333,48.826389,2020,12
4891,TriticumAestivum,9.44498,48.604017,2007,5
4892,TriticumAestivum,-1.762269,48.479377,1984,3
4893,TriticumAestivum,14.882356,55.039574,2004,2
4894,TriticumAestivum,7.004179,47.021099,2004,7
4895,TriticumAestivum,15.804003,46.556771,2017,3
4896,TriticumAestivum,8.835167,54.142594,2011,8
4897,TriticumAestivum,6.377954,51.441916,1982,12
4898,TriticumAestivum,40.355922,51.116945,1982,7
4899,TriticumAestivum,7.183772,51.638687,1993,12
4900,TriticumAestivum,6.277215,51.528745,1999,4
4901,TriticumAestivum,8.835082,48.589777,1980,7
4902,TriticumAestivum,13.111667,48.267778,2018,11
4903,TriticumAestivum,2.665895,48.000497,2014,6
4904,TriticumAestivum,-3.556547,55.976994,2013,1
4905,TriticumAestivum,4.051065,49.200238,1984,7
4906,TriticumAestivum,23.94867,50.87302,2002,2
4907,TriticumAestivum,0.060599,50.891685,2011,3
4908,TriticumAestivum,44.64532,40.17565,1998,4
4909,TriticumAestivum,1.95061,49.0679,1981,8
4910,TriticumAestivum,16.07172,58.53668,1993,10
4911,TriticumAestivum,4.562708,51.831451,2004,11
4912,TriticumAestivum,9.54917,54.89283,2019,12
4913,TriticumAestivum,23.200289,49.510486,1988,9
4914,TriticumAestivum,13.013272,50.678705,2020,3
4915,TriticumAestivum,11.37,48.47,2001,12
4916,TriticumAestivum,9.002103,48.631398,2011,4
4917,TriticumAestivum,8.320246,51.368592,1980,5
4918,TriticumAestivum,4.186389,51.1175,1980,7
4919,TriticumAestivum,6.411115,52.661919,1997,11
4920,TriticumAestivum,7.73203,48.544194,1990,6
4921,TriticumAestivum,3.629555,51.551119,1994,2
4922,TriticumAestivum,4.361706,50.769528,1994,9
4923,TriticumAestivum,9.480066,54.133803,1989,1
4924,TriticumAestivum,9.962675,49.924753,1993,3
4925,TriticumAestivum,12.347658,50.793869,1986,11
4926,TriticumAestivum,8.844211,45.67564,1988,9
4927,TriticumAestivum,13.420895,52.409401,2004,9
4928,TriticumAestivum,13.375183,54.635375,2020,2
4929,TriticumAestivum,15.78918,51.13742,1995,10
4930,TriticumAestivum,8.623632,50.193207,2019,5
4931,TriticumAestivum,5.618234,49.540821,1984,10
4932,TriticumAestivum,6.047481,50.839444,2002,10
4933,TriticumAestivum,7.546238,47.489641,1998,3
4934,TriticumAestivum,36.587121,55.581533,2012,6
4935,TriticumAestivum,4.9545,51.30237,2005,6
4936,TriticumAestivum,8.151215,52.014217,1985,1
4937,TriticumAestivum,0.768438,44.004185,2003,12
4938,TriticumAestivum,2.874255,41.86558,1981,2
4939,TriticumAestivum,11.659855,47.914645,2008,8
4940,TriticumAestivum,-0.653784,51.552932,2019,3
4941,TriticumAestivum,10.3,50.19,1990,6
4942,TriticumAestivum,5.17612,50.79727,2017,6
4943,TriticumAestivum,11.192079,54.004635,2013,4
4944,TriticumAestivum,-2.76639,47.670363,1980,8
4945,TriticumAestivum,3.07833,48.0803,2008,11
4946,TriticumAestivum,1.993121,50.31799,2016,8
4947,TriticumAestivum,3.3112,51.00373,1993,9
4948,TriticumAestivum,10.5717,49.98494,2010,2
4949,TriticumAestivum,6.752255,50.845915,2009,1
4950,TriticumAestivum,8.67387,52.02828,1991,11
4951,TriticumAestivum,10.572909,54.337339,1981,7
4952,TriticumAestivum,-2.375364,42.843402,2003,4
4953,TriticumAestivum,6.530333,51.010199,1997,9
4954,TriticumAestivum,9.691219,55.026483,1996,1
4955,TriticumAestivum,8.778485,52.182879,2006,12
4956,TriticumAestivum,-1.266722,51.568799,1993,7
4957,TriticumAestivum,7.039676,53.396796,1992,6
4958,TriticumAestivum,4.79935,49.0237,1990,12
4959,TriticumAestivum,0.184869,49.675584,1981,10
4960,TriticumAestivum,9.91824,51.496472,2010,1
4961,TriticumAestivum,7.554505,53.448477,2002,2
4962,TriticumAestivum,8.975891,48.886187,2020,8
4963,TriticumAestivum,11.37,50.17,1992,2
4964,TriticumAestivum,5.021389,50.971111,1984,8
4965,TriticumAestivum,-2.053928,50.595753,1982,4
4966,TriticumAestivum,1.27302,47.967861,2001,1
4967,TriticumAestivum,8.481919,48.950011,2005,9
4968,TriticumAestivum,8.813182,56.732812,1983,11
4969,TriticumAestivum,-0.846054,45.800392,1984,9
4970,TriticumAestivum,13.060556,54.361667,2009,1
4971,TriticumAestivum,7.267647,50.748574,2000,10
4972,TriticumAestivum,6.824358,46.929936,1981,5
4973,TriticumAestivum,9.582439,47.350023,1982,11
4974,TriticumAestivum,12.85807,55.86383,2008,5
4975,TriticumAestivum,7.830945,52.411464,2016,11
4976,TriticumAestivum,-3.653611,48.626667,1984,4
4977,TriticumAestivum,5.452409,46.65379,1996,10
4978,TriticumAestivum,7.671503,51.912529,1991,10
4979,TriticumAestivum,0.038102,48.794169,1999,11
4980,TriticumAestivum,9.613473,47.761138,2020,8
4981,TriticumAestivum,2.21077,49.68267,2010,8
4982,TriticumAestivum,-4.342277,48.669655,2013,11
4983,TriticumAestivum,7.482034,51.355194,2005,10
4984,TriticumAestivum,7.618989,45.107603,2009,4
4985,TriticumAestivum,24.093593,53.66092,1997,12
4986,TriticumAestivum,17.126466,49.039213,2013,9
4987,TriticumAestivum,12.525559,50.628998,1982,3
4988,TriticumAestivum,1.605545,48.834409,1992,1
4989,TriticumAestivum,10.868958,49.866813,2001,11
4990,TriticumAestivum,12.18811,55.30601,1990,7
4991,TriticumAestivum,6.787767,46.569665,1986,2
4992,TriticumAestivum,7.617078,50.239185,2017,10
4993,TriticumAestivum,0.989508,47.522278,1989,6
4994,TriticumAestivum,5.26814,44.33784,2018,6
4995,TriticumAestivum,2.719515,44.528828,1992,8
4996,TriticumAestivum,-1.046811,51.384984,2017,8
4997,TriticumAestivum,17.950556,49.615833,1994,6
4998,TriticumAestivum,9.040165,45.498234,2019,3
4999,TriticumAestivum,0.688333,49.855833,1984,1
5000,TriticumAestivum,12.65,48.54,1993,5
5001,TriticumAestivum,-2.920745,47.740513,1990,2
5002,TriticumAestivum,6.869586,46.68727,2020,6
5003,TriticumAestivum,7.216126,47.23951,1985,7
5004,TriticumAestivum,11.354617,54.910591,2001,6
5005,TriticumAestivum,5.741592,51.258489,2008,2
5006,TriticumAestivum,11.944956,52.497493,2013,4
5007,TriticumAestivum,13.994641,51.00854,1998,2
5008,TriticumAestivum,20.506946,54.821053,2013,12
5009,TriticumAestivum,6.794195,46.913522,2008,5
5010,TriticumAestivum,15.462942,46.99346,1989,12
5011,TriticumAestivum,3.483155,49.251304,2019,7
5012,TriticumAestivum,5.867183,45.219368,1992,3
5013,TriticumAestivum,8.339427,49.25587,1988,5
5014,TriticumAestivum,1.400802,49.537954,1985,11
5015,TriticumAestivum,36.805511,55.74046,1987,8
5016,TriticumAestivum,5.797684,49.81242,1995,2
5017,TriticumAestivum,9.874076,48.692045,2010,7
5018,TriticumAestivum,2.353364,49.110911,2000,4
5019,TriticumAestivum,5.896608,51.043688,1981,7
5020,TriticumAestivum,8.147496,50.035949,2015,4
5021,TriticumAestivum,10.3367,46.8164,1996,4
5022,TriticumAestivum,3.47047,45.15564,2003,5
5023,TriticumAestivum,5.853399,50.677086,2014,3
5024,TriticumAestivum,9.23611,49.193203,1998,12
5025,TriticumAestivum,13.682006,51.026489,2011,8
5026,TriticumAestivum,6.28009,51.707478,1989,6
5027,TriticumAestivum,9.019899,48.810489,1984,1
5028,TriticumAestivum,4.23026,50.92875,1994,12
5029,TriticumAestivum,0.434075,51.771497,2007,1
5030,TriticumAestivum,10.430798,55.234923,1991,12
5031,TriticumAestivum,-3.182833,47.726116,2011,6
5032,TriticumAestivum,2.090735,43.797887,1984,10
5033,TriticumAestivum,6.877622,51.350193,2007,12
5034,TriticumAestivum,9.010782,50.865186,2016,10
5035,TriticumAestivum,6.654141,51.147916,1990,8
5036,TriticumAestivum,6.994844,51.171752,2012,10
5037,TriticumAestivum,11.787658,48.17313,1980,7
5038,TriticumAestivum,-2.679214,42.831202,2019,11
5039,TriticumAestivum,11.020974,54.356346,1994,2
5040,TriticumAestivum,10.38081,59.74832,2020,1
5041,TriticumAestivum,8.651389,47.409167,2010,10
5042,TriticumAestivum,26.669882,58.41861,1996,5
5043,TriticumAestivum,7.24417,50.850103,2009,9
5044,TriticumAestivum,0.276909,51.551874,2001,8
5045,TriticumAestivum,2.631335,48.048706,1999,11
5046,TriticumAestivum,-0.957694,46.127124,1987,8
5047,TriticumAestivum,8.829345,48.870337,1997,11
5048,TriticumAestivum,7.484257,50.487404,2014,7
5049,TriticumAestivum,4.595677,50.491452,1983,11
5050,TriticumAestivum,1.84223,48.836401,1980,1
5051,TriticumAestivum,3.233179,50.65854,2010,8
5052,TriticumAestivum,13.051382,47.786255,1999,10
5053,TriticumAestivum,4.529023,50.839016,1993,5
5054,TriticumAestivum,-1.540981,48.992191,2018,12
5055,TriticumAestivum,11.637222,54.106389,2005,4
5056,TriticumAestivum,6.278588,51.267297,1990,8
5057,TriticumAestivum,-6.416877,53.716392,2012,9
5058,TriticumAestivum,6.722222,52.311667,2018,1
5059,TriticumAestivum,17.83687,59.4953,1989,7
5060,TriticumAestivum,12.089722,54.041667,1987,8
5061,TriticumAestivum,16.21708,58.59745,2015,10
5062,TriticumAestivum,4.191022,50.827154,1995,3
5063,TriticumAestivum,6.488959,53.14566,2006,3
5064,TriticumAestivum,7.589174,51.359963,1993,2
5065,TriticumAestivum,10.963823,48.283882,2009,3
5066,TriticumAestivum,4.760385,50.721503,2010,11
5067,TriticumAestivum,0.243467,49.60181,2014,11
5068,TriticumAestivum,9.68711,49.408534,2006,5
5069,TriticumAestivum,6.227223,48.634888,1995,11
5070,TriticumAestivum,1.853465,48.885715,2015,3
5071,TriticumAestivum,10.405045,45.405494,2007,12
5072,TriticumAestivum,9.96819,51.301615,2009,1
5073,TriticumAestivum,5.719464,51.77714,2006,9
5074,TriticumAestivum,8.689095,50.612586,1990,4
5075,TriticumAestivum,14.56499,56.9802,1987,11
5076,TriticumAestivum,8.732933,50.860113,2003,10
5077,TriticumAestivum,1.710756,50.183532,2005,11
5078,TriticumAestivum,14.97692,58.02346,1988,2
5079,TriticumAestivum,8.165044,50.214509,1993,1
5080,TriticumAestivum,5.917411,50.796116,2005,6
5081,TriticumAestivum,11.565065,48.596581,2010,5
5082,TriticumAestivum,4.40151,50.90026,1987,6
5083,TriticumAestivum,30.425518,50.336143,1999,1
5084,TriticumAestivum,12.155362,50.498949,1992,11
5085,TriticumAestivum,17.83322,59.49483,1999,5
5086,TriticumAestivum,8.646245,50.179417,2013,5
5087,TriticumAestivum,10.691296,60.668497,2015,11
5088,TriticumAestivum,10.542373,47.996116,1989,1
5089,TriticumAestivum,4.887551,50.919339,2003,3
5090,TriticumAestivum,2.580722,50.574492,1984,5
5091,TriticumAestivum,11.176842,48.067802,2020,11
5092,TriticumAestivum,-1.141432,51.599943,2017,2
5093,TriticumAestivum,18.931971,50.407654,2011,3
5094,TriticumAestivum,5.102501,46.586627,1997,8
5095,TriticumAestivum,2.840487,50.75958,2007,11
5096,TriticumAestivum,10.869218,48.956864,1984,7
5097,TriticumAestivum,4.056253,50.838738,1992,8
5098,TriticumAestivum,12.616306,51.484337,1983,6
5099,TriticumAestivum,7.316143,50.76078,2007,1
5100,TriticumAestivum,4.7051,50.570306,2010,6
5101,TriticumAestivum,8.910367,51.901449,1985,7
5102,TriticumAestivum,40.56666667,38.38333333,2014,1
5103,TriticumAestivum,6.391077,51.125834,1993,5
5104,TriticumAestivum,10.04,49.87,2004,6
5105,TriticumAestivum,9.058206,56.486325,1993,6
5106,TriticumAestivum,9.813333,51.365278,2017,2
5107,TriticumAestivum,7.431249,46.98237,2003,12
5108,TriticumAestivum,3.666353,48.01999,1993,2
5109,TriticumAestivum,-3.908814,57.120872,2014,10
5110,TriticumAestivum,16.9,59.54284,1980,6
5111,TriticumAestivum,10.736658,49.028103,2017,6
5112,TriticumAestivum,0.644671,47.52515,2007,9
5113,TriticumAestivum,10.670117,51.902053,2008,10
5114,TriticumAestivum,7.725368,47.193001,2015,3
5115,TriticumAestivum,6.798177,49.872941,1995,4
5116,TriticumAestivum,3.167433,49.61826,2006,6
5117,TriticumAestivum,6.145036,49.639082,2009,5
5118,TriticumAestivum,11.95122,51.66021,1993,9
5119,TriticumAestivum,-1.658056,46.440278,2014,9
5120,TriticumAestivum,8.468021,47.697904,2005,8
5121,TriticumAestivum,7.070208,50.171356,2008,5
5122,TriticumAestivum,13.28062,50.02908,2001,10
5123,TriticumAestivum,1.206005,47.698991,2006,5
5124,TriticumAestivum,11.341221,59.681358,1998,4
5125,TriticumAestivum,4.691333,50.917033,2000,7
5126,TriticumAestivum,14.285915,50.056789,1984,7
5127,TriticumAestivum,6.263801,51.168494,2004,2
5128,TriticumAestivum,0.9465,43.42794,2004,10
5129,TriticumAestivum,0.282933,49.736133,2008,6
5130,TriticumAestivum,12.155409,50.450879,2005,10
5131,TriticumAestivum,6.225823,49.526191,2020,2
5132,TriticumAestivum,12.673263,53.382454,2008,3
5133,TriticumAestivum,8.357409,51.87192,2005,5
5134,TriticumAestivum,-1.310556,47.010278,2014,4
5135,TriticumAestivum,-1.257983,42.700458,1980,7
5136,TriticumAestivum,7.955481,48.439236,2014,11
5137,TriticumAestivum,17.419592,50.707378,1984,11
5138,TriticumAestivum,3.440278,50.985833,1987,1
5139,TriticumAestivum,7.62725,46.905466,2012,10
5140,TriticumAestivum,4.5899,50.77509,2014,9
5141,TriticumAestivum,2.235033,49.0684,1990,3
5142,TriticumAestivum,8.858013,47.273256,2020,9
5143,TriticumAestivum,14.3307,50.32248,2020,6
5144,TriticumAestivum,0.382669,51.403242,2017,10
5145,TriticumAestivum,-0.288157,52.21544,2020,12
5146,TriticumAestivum,9.664187,45.647537,1987,6
5147,TriticumAestivum,18.26663,60.28588,1985,2
5148,TriticumAestivum,6.335872,51.346917,2011,9
5149,TriticumAestivum,21.247445,48.684411,1994,3
5150,TriticumAestivum,17.52326,48.32771,2003,7
5151,TriticumAestivum,4.41417,51.752483,2008,2
5152,TriticumAestivum,6.626843,51.684344,1988,9
5153,TriticumAestivum,6.937571,51.040422,1989,12
5154,TriticumAestivum,4.785502,50.956298,1986,4
5155,TriticumAestivum,6.437683,52.140266,1993,5
5156,TriticumAestivum,-1.032668,52.272086,1988,9
5157,TriticumAestivum,11.987014,52.394974,1997,7
5158,TriticumAestivum,7.813713,47.96707,2000,6
5159,TriticumAestivum,8.907198,47.610079,1983,2
5160,TriticumAestivum,0.266077,52.686907,2004,1
5161,TriticumAestivum,11.636666,52.123055,2000,12
5162,TriticumAestivum,11.490701,48.207928,2002,2
5163,TriticumAestivum,0.728463,45.243201,1982,8
5164,TriticumAestivum,17.371938,48.055134,1999,5
5165,TriticumAestivum,2.54606,48803,2015,1
5166,TriticumAestivum,11.024063,54.456492,1998,2
5167,TriticumAestivum,43.36666667,38.75,1983,6
